replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,concentration,fitted_concentration
replicate_2,pos8,8,12.75,2508.310344827586,772.8637264024414,13.72525992418564,11.3837997642586
replicate_2,pos8,9,14.25,2399.383255269321,663.9366368441763,11.773029519181199,10.067401699875303
replicate_2,pos8,10,15.75,2253.865671641791,518.4190532166463,9.9988834333189,8.89969645574931
replicate_2,pos8,11,17.25,2181.346153846154,445.8995354210092,8.562327471051294,7.863437338925036
replicate_2,pos8,12,18.75,2184.6,449.1533815748553,8.639947508031916,6.943319080457078
replicate_2,pos8,13,20.25,2074.686090225564,339.2394718004193,3.1005627662707003,6.125751780696996
replicate_2,pos8,14,21.75,2041.8125,306.3658815748554,1.474161871978307,5.398660190124056
replicate_2,pos8,15,23.25,1989.12,253.67338157485528,0.78125,4.751305361151711
replicate_2,pos8,16,24.75,1904.5819101834284,169.13529175828376,0.78125,4.174126036754898
replicate_2,pos8,17,26.25,1849.129933481153,113.6833150560085,0.78125,3.6585974332707334
replicate_2,pos8,18,27.75,1874.0551378446112,138.6085194194668,0.78125,3.1971053316325113
replicate_2,pos8,19,29.25,1795.9840909090908,60.5374724839462,0.78125,2.7828336173983206
replicate_2,pos8,20,30.75,1830.576923076923,95.13030465177847,0.78125,2.4096636085706917
replicate_2,pos8,21,32.25,1768.421052631579,32.97443420643435,0.78125,2.0720836843062136
replicate_2,pos8,22,33.75,1668.375,-67.0716184251446,0.78125,1.7651078797554114
replicate_2,pos8,23,35.25,1678.481684981685,-56.964933443459586,0.78125,1.484202244700525
replicate_2,pos8,24,36.75,1727.725641025641,-7.720977399503681,0.78125,1.2252178783280514
replicate_2,pos8,25,38.25,1701.0096251266464,-34.43699329849824,0.78125,0.9843296510776046
replicate_2,pos8,26,39.75,1678.553497468937,-56.89312095620767,0.78125,0.757979708505262
replicate_2,pos8,27,41.25,1676.4814814814815,-58.96513694366308,0.78125,0.542824922728625
replicate_2,pos8,28,42.75,1697.32,-38.12661842514467,0.78125,0.3356875153255435
replicate_2,pos8,29,44.25,1661.8194444444443,-73.62717398070015,0.78125,0.13350812239997506
replicate_2,pos8,30,45.75,1657.9019607843138,-77.5446576408309,0.78125,-0.06669939140139439
replicate_2,pos8,31,47.25,1636.4137931034484,-99.03282532169624,0.78125,-0.2678920373066156
replicate_2,pos8,32,48.75,1668.789090262971,-66.65752816217366,0.78125,-0.4730413766804295
replicate_2,pos8,33,50.25,1754.0,18.553381574855393,0.78125,-0.6851774101878334
replicate_2,pos8,34,51.75,1798.1162162162163,62.669597791071624,0.78125,-0.9074333300904216
replicate_2,pos8,35,53.25,1762.2280219780218,26.78140355287735,0.78125,-1.1430917966549057
replicate_2,pos9,0,0.75,2759.192281420765,1023.7456629956204,19.2043605653449,34.58746060005805
replicate_2,pos9,1,2.25,3030.2632275132273,1294.816609088083,24.963528224072377,30.587487831717493
replicate_2,pos9,2,3.75,3127.174822695036,1391.728204269891,26.720652407857017,27.048660263220217
replicate_2,pos9,3,5.25,3053.248977206312,1317.8023587811672,25.377640857386975,23.91762557759061
replicate_2,pos9,4,6.75,2994.1546678372843,1258.7080494121394,24.28877225665396,21.14717945312155
replicate_2,pos9,5,8.25,2898.719298245614,1163.2726798204694,22.327146095673562,18.695553898314284
replicate_2,pos9,6,9.75,2710.4111111111115,974.9644926859668,18.096005870634922,16.52578754639583
replicate_2,pos9,7,11.25,2555.5929541595924,820.1463357344478,14.698253943222609,14.605168415804517
replicate_2,pos9,8,12.75,2522.5098039215686,787.063185496424,14.013469671713075,12.90474073555085
replicate_2,pos9,9,14.25,2445.2727272727275,709.8261088475829,12.490590036848225,11.398868400219973
replicate_2,pos9,10,15.75,2337.86,602.4133815748555,11.066093748872602,10.064848473145911
replicate_2,pos9,11,17.25,2301.1739130434785,565.7272946183339,10.650005652907442,8.882568910827413
replicate_2,pos9,12,18.75,2237.1033088235295,501.65669039838485,9.719737942929351,7.834205348346525
replicate_2,pos9,13,20.25,2154.358002602472,418.9113841773276,7.872215917402403,6.903952374445272
replicate_2,pos9,14,21.75,2090.0350274725274,354.5884090473828,5.173540326469845,6.077785244891155
replicate_2,pos9,15,23.25,2036.557989049278,301.11137062413366,1.3255295066502255,5.343248441658039
replicate_2,pos9,16,24.75,1992.4725274725272,257.0259090473826,0.78125,4.68926789018371
replicate_2,pos9,17,26.25,1913.9784090909093,178.53179066576467,0.78125,4.105984003640953
replicate_2,pos9,18,27.75,1871.1875,135.7408815748554,0.78125,3.584603037152615
replicate_2,pos9,19,29.25,1876.701754385965,141.25513596082033,0.78125,3.117264510926811
replicate_2,pos9,20,30.75,1853.05,117.60338157485567,0.78125,2.696922703547759
replicate_2,pos9,21,32.25,1810.725369458128,75.27875103298368,0.78125,2.317240428783211
replicate_2,pos9,22,33.75,1747.854838709677,12.40822028453249,0.78125,1.9724934944590142
replicate_2,pos9,23,35.25,1723.4790153349477,-11.96760309019703,0.78125,1.6574844029971092
replicate_2,pos9,24,36.75,1757.6818376068377,22.23521918169297,0.78125,1.3674639925430196
replicate_2,pos9,25,38.25,1736.9024390243903,1.455820599245726,0.78125,1.0980598373233939
replicate_2,pos9,26,39.75,1669.093023255814,-66.35359516933067,0.78125,0.8452103277781114
replicate_2,pos9,27,41.25,1683.1673427991886,-52.27927562595596,0.78125,0.6051034366412842
replicate_2,pos9,28,42.75,1680.7142857142858,-54.73233271085883,0.78125,0.37411924779210454
replicate_2,pos9,29,44.25,1694.7166666666667,-40.72995175847791,0.78125,0.14877538142502864
replicate_2,pos9,30,45.75,1691.0652929493544,-44.38132547579016,0.78125,-0.07432550724553105
replicate_2,pos9,31,47.25,1716.6593567251462,-18.78726169999834,0.78125,-0.2985469472696626
replicate_2,pos9,32,48.75,1710.762723289518,-24.683895135626585,0.78125,-0.5272693614312816
replicate_2,pos9,33,50.25,1743.75,8.303381574855393,0.78125,-0.7639410304119358
replicate_2,pos9,34,51.75,1786.85,51.4033815748553,0.78125,-1.0121300799985418
replicate_2,pos9,35,53.25,1660.358024691358,-75.08859373378664,0.78125,-1.2755782751081848
replicate_3,pos10,0,0.75,2494.673469387755,759.2268509626106,13.451852894190662,21.204978056086475
replicate_3,pos10,1,2.25,2645.648251748252,910.201633323107,16.643615420283837,18.245165141185094
replicate_3,pos10,2,3.75,2499.7066666666665,764.2600482415219,13.552371679466491,15.69848594039089
replicate_3,pos10,3,5.25,2586.8333333333335,851.3867149081889,15.360729497547128,13.50727481852199
replicate_3,pos10,4,6.75,2524.5833333333335,789.1367149081889,14.05585073377987,11.621915168539509
replicate_3,pos10,5,8.25,2280.866666666667,545.4200482415222,10.391838820257005,9.999715919762627
replicate_3,pos10,6,9.75,2185.320754716982,449.8741362918372,8.656973088927543,8.603944864207323
replicate_3,pos10,7,11.25,2165.2250000000004,429.77838157485553,8.159785458586924,7.402996912209422
replicate_3,pos10,8,12.75,2200.835978835979,465.38936041083434,9.008558821766684,6.369678443759526
replicate_3,pos10,9,14.25,2099.798528579513,364.3519101543686,6.268257560893254,5.480591550785933
replicate_3,pos10,10,15.75,2183.287878787879,447.8412603627344,8.608796171406569,4.715604227498852
replicate_3,pos10,11,17.25,2034.9850746268655,299.5384562017209,1.285138817630824,4.057394512070649
replicate_3,pos10,12,18.75,1978.0291666666667,242.582548241522,0.78125,3.4910582574414324
replicate_3,pos10,13,20.25,1894.5172927164456,159.07067429130063,0.78125,3.003771649822837
replicate_3,pos10,14,21.75,1738.7274976801732,3.2808792550285943,0.78125,2.584500833150406
replicate_3,pos10,15,23.25,1774.9051543998144,39.45853597466965,0.78125,2.2237520643766895
replicate_3,pos10,16,24.75,1744.8688524590164,9.422234033871746,0.78125,1.9133567422558377
replicate_3,pos10,17,26.25,1683.5289115646258,-51.91770686051882,0.78125,1.6462864419269645
replicate_3,pos10,18,27.75,1733.9224358974357,-1.524182527708831,0.78125,1.4164937670388298
replicate_3,pos10,19,29.25,1605.7988235294115,-129.6477948957329,0.78125,1.2187754157568658
replicate_3,pos10,20,30.75,1672.6893530997304,-62.75726532541421,0.78125,1.048654359992797
replicate_3,pos10,21,32.25,1659.4389305035372,-76.00768792160738,0.78125,0.9022784699866706
replicate_3,pos10,22,33.75,1567.8701048951048,-167.57651353003973,0.78125,0.7763332887507852
replicate_3,pos10,23,35.25,1580.46113383986,-154.98548458528478,0.78125,0.6679669812869236
replicate_3,pos10,24,36.75,1560.149604519774,-175.2970139053706,0.78125,0.5747257591672931
replicate_3,pos10,25,38.25,1524.5263364779871,-210.9202819471573,0.78125,0.4944983182680827
replicate_3,pos10,26,39.75,1478.5526315789473,-256.8939868461973,0.78125,0.4254680315335488
replicate_3,pos10,27,41.25,1480.6065573770493,-254.84006104809532,0.78125,0.36607181424925667
replicate_3,pos10,28,42.75,1539.882420091324,-195.5641983338204,0.78125,0.31496473039184425
replicate_3,pos10,29,44.25,1563.878048780488,-171.5685696446567,0.78125,0.2709895386205061
replicate_3,pos10,30,45.75,1517.236111111111,-218.21050731403352,0.78125,0.23315048832599997
replicate_3,pos10,31,47.25,1528.7049261083744,-206.74169231677024,0.78125,0.2005907723889878
replicate_3,pos10,32,48.75,1558.9800347222222,-176.46658370292243,0.78125,0.17257312610009393
replicate_3,pos10,33,50.25,1575.3068181818182,-160.13980024332636,0.78125,0.1484631329340471
replicate_3,pos10,34,51.75,1558.2597402597405,-177.1868781654041,0.78125,0.1277148591628318
replicate_3,pos11,0,0.75,2820.4648666232924,1085.0182481981476,20.594575034010308,32.75845343572915
replicate_3,pos11,1,2.25,3016.4594594594596,1281.012841034315,24.71086248780013,28.856617424092438
replicate_3,pos11,2,3.75,2982.2638888888887,1246.817270463744,24.057273111896002,25.418038464848333
replicate_3,pos11,3,5.25,3058.2702702702704,1322.8236518451258,25.468325680084572,22.38751445548885
replicate_3,pos11,4,6.75,2903.2600529100528,1167.8134344849084,22.425045232520574,19.716394107501937
replicate_3,pos11,5,8.25,2713.6684684684687,978.221850043324,18.169785240645073,17.3617959105287
replicate_3,pos11,6,9.75,2597.7981598619895,862.3515414368449,15.596587716768797,15.285919723122607
replicate_3,pos11,7,11.25,2514.053240740741,778.606622315596,13.841398001137906,13.45543993855796
replicate_3,pos11,8,12.75,2509.190476190476,773.7438577653315,13.743020751270297,11.840970483720236
replicate_3,pos11,9,14.25,2412.293103448276,676.8464850231312,11.949275070215668,10.416593062302075
replicate_3,pos11,10,15.75,2332.062448218724,596.6158297935795,11.002818654152984,9.159441068836758
replicate_3,pos11,11,17.25,2228.137330316742,492.6907118915976,9.55801196010885,8.04933249382736
replicate_3,pos11,12,18.75,2158.629310344828,423.18269191968307,7.9867462128709645,7.06844592672056
replicate_3,pos11,13,20.25,2204.5526315789475,469.1060131538029,9.088527781739728,6.201034455356455
replicate_3,pos11,14,21.75,2048.35,312.9033815748553,1.6922851272652628,5.433172868906269
replicate_3,pos11,15,23.25,1952.131138975967,216.68452055082196,0.78125,4.7525341059560935
replicate_3,pos11,16,24.75,1977.976235146967,242.52961672182232,0.78125,4.148191358889001
replicate_3,pos11,17,26.25,1891.7432432432431,156.2966248180985,0.78125,3.610442657597867
replicate_3,pos11,18,27.75,1785.5504009163803,50.103782491235734,0.78125,3.13065511643893
replicate_3,pos11,19,29.25,1781.4061147186148,45.95949629347013,0.78125,2.7011263440048556
replicate_3,pos11,20,30.75,1718.6382978723404,-16.80832055280416,0.78125,2.3149607908238807
replicate_3,pos11,21,32.25,1666.3877354452056,-69.05888297993909,0.78125,1.9659590499013075
replicate_3,pos11,22,33.75,1721.1767053701017,-14.269913055042936,0.78125,1.6485183329614512
replicate_3,pos11,23,35.25,1650.4804347826089,-84.96618364253584,0.78125,1.3575425246600303
replicate_3,pos11,24,36.75,1651.3023255813953,-84.14429284374933,0.78125,1.0883603707994296
replicate_3,pos11,25,38.25,1666.78125,-68.6653684251446,0.78125,0.8366504871605119
replicate_3,pos11,26,39.75,1650.7464788732395,-84.70013955190507,0.78125,0.5983719850611791
replicate_3,pos11,27,41.25,1676.137254901961,-59.30936352318372,0.78125,0.3696995999214284
replicate_3,pos11,28,42.75,1690.9924585218705,-44.45415990327422,0.78125,0.1469622814048135
replicate_3,pos11,29,44.25,1647.4053387650088,-88.04127966013596,0.78125,-0.07341574072248709
replicate_3,pos11,30,45.75,1593.8592377941695,-141.5873806309752,0.78125,-0.2949723611292216
replicate_3,pos11,31,47.25,1594.8311403508771,-140.61547807426746,0.78125,-0.5212643954115936
replicate_3,pos11,32,48.75,1598.375,-137.0716184251446,0.78125,-0.755924680337715
replicate_3,pos11,33,50.25,1697.6969696969695,-37.74964872817509,0.78125,-1.0027203945172907
replicate_3,pos11,34,51.75,1683.1875,-52.25911842514461,0.78125,-1.265613535762251
replicate_3,pos12,0,0.75,2824.551724137931,1089.1051057127866,20.68665861740268,32.15278575328905
replicate_3,pos12,1,2.25,3045.765432098766,1310.3188136736208,25.242644541375064,28.875951949423037
replicate_3,pos12,2,3.75,2950.6666666666665,1215.220048241522,23.422491703407857,25.929855136125656
replicate_3,pos12,3,5.25,2996.2045454545455,1260.757927029401,24.32824010072841,23.28075155334147
replicate_3,pos12,4,6.75,2802.610984848485,1067.1643664233404,20.1910217255403,20.89829911751911
replicate_3,pos12,5,8.25,2942.545342588446,1207.0987241633015,23.255145181461735,18.755209891963805
replicate_3,pos12,6,9.75,2733.2380952380954,997.7914768129506,18.613923095616315,16.82693753852465
replicate_3,pos12,7,11.25,2748.662354312354,1013.2157358872098,18.964715579334076,15.09139617077649
replicate_3,pos12,8,12.75,2559.8703703703704,824.4237519452258,14.788086997868316,13.528707388520369
replicate_3,pos12,9,14.25,2514.8,779.3533815748556,13.856542489003173,12.120972596207151
replicate_3,pos12,10,15.75,2467.8520408163267,732.4054223911819,12.924138132124506,10.852067997483957
replicate_3,pos12,11,17.25,2262.327272727273,526.8806543021283,10.12905546121651,9.707459917788794
replicate_3,pos12,12,18.75,2320.18511198946,584.7384935643151,10.871117657988233,8.674038339750739
replicate_3,pos12,13,20.25,2285.0,549.5533815748554,10.446653639778486,7.739966744757086
replicate_3,pos12,14,21.75,2149.2702702702704,413.8236518451258,7.733343540644253,6.894546540815265
replicate_3,pos12,15,23.25,2004.148936170213,268.7023177450683,0.78125,6.128094523904599
replicate_3,pos12,16,24.75,1959.8524620510923,224.4058436259478,0.78125,5.431831969294821
replicate_3,pos12,17,26.25,1941.4,205.95338157485548,0.78125,4.7977840825147196
replicate_3,pos12,18,27.75,1846.904761904762,111.45814347961732,0.78125,4.218688658310687
replicate_3,pos12,19,29.25,1822.9621385083717,87.51552008322699,0.78125,3.6879129014007255
replicate_3,pos12,20,30.75,1700.56,-34.88661842514466,0.78125,3.1993774563123405
replicate_3,pos12,21,32.25,1764.4193548387098,28.972736413565144,0.78125,2.74748677616356
replicate_3,pos12,22,33.75,1715.1600840336134,-20.286534391531177,0.78125,2.327065032850768
replicate_3,pos12,23,35.25,1714.7631578947369,-20.68346053040773,0.78125,1.9332968345767891
replicate_3,pos12,24,36.75,1617.090400745573,-118.3562176795715,0.78125,1.561672071714524
replicate_3,pos12,25,38.25,1649.3369565217392,-86.10966190340537,0.78125,1.2079342592862612
replicate_3,pos12,26,39.75,1604.433962264151,-131.01265616099363,0.78125,0.8680317843880241
replicate_3,pos12,27,41.25,1580.0868506493507,-155.359767775794,0.78125,0.5380715001607392
replicate_3,pos12,28,42.75,1563.342803030303,-172.1038153948416,0.78125,0.21427413478667917
replicate_3,pos12,29,44.25,1665.9,-69.54661842514452,0.78125,-0.10706899522155908
replicate_3,pos12,30,45.75,1626.1447368421052,-109.3018815830394,0.78125,-0.4296384632332962
replicate_3,pos12,31,47.25,1692.7790476190476,-42.66757080609693,0.78125,-0.7571288887466665
replicate_3,pos12,32,48.75,1658.2520979020978,-77.19452052304666,0.78125,-1.0932912545159026
replicate_3,pos12,33,50.25,1699.9811320754718,-35.4654863496728,0.78125,-1.4419758692474216
replicate_3,pos12,34,51.75,1712.7222222222222,-22.724396202922435,0.78125,-1.8071764679472895
replicate_3,pos13,0,0.75,3097.8863636363635,1362.439745211219,26.186619204286455,35.59553813133621
replicate_3,pos13,1,2.25,3230.093023255814,1494.646404830669,28.613710099220274,31.720474950732147
replicate_3,pos13,2,3.75,3277.6853932584268,1542.2387748332822,29.49570836935811,28.26465815623586
replicate_3,pos13,3,5.25,2942.964444444445,1207.5178260193,23.263819922823036,25.182412558418648
replicate_3,pos13,4,6.75,2972.94,1237.4933815748554,23.872813207265043,22.433000421480898
replicate_3,pos13,5,8.25,2775.0095785440612,1039.5629601189166,19.56428409448994,19.980083036619444
replicate_3,pos13,6,9.75,2732.5176158301156,997.0709974049712,18.597549534289843,17.791240436900594
replicate_3,pos13,7,11.25,2697.01394984326,961.5673314181156,17.793126779815598,15.837542905757497
replicate_3,pos13,8,12.75,2695.205194805195,959.75857638005,17.752312610903026,14.093168615782083
replicate_3,pos13,9,14.25,2585.8964237516866,850.4498053265422,15.340653467116681,12.535062344181283
replicate_3,pos13,10,15.75,2380.6071428571427,645.160524431998,11.540789797691824,11.142630754173231
replicate_3,pos13,11,17.25,2326.344827586207,590.8982091610624,10.939854070877717,9.897470214887983
replicate_3,pos13,12,18.75,2343.795918367347,608.3492999422024,11.13055349941155,8.783123562394973
replicate_3,pos13,13,20.25,2203.393800813008,467.9471823878637,9.063770448734815,7.784862586991967
replicate_3,pos13,14,21.75,2106.3333333333335,370.8867149081889,6.4712525953882745,6.889493371911315
replicate_3,pos13,15,23.25,2094.2537313432836,358.80711291813896,5.818238589702189,6.085181910624498
replicate_3,pos13,16,24.75,2013.3411458333337,277.89452740818876,0.8800571002589073,5.361297697946042
replicate_3,pos13,17,26.25,1952.0588235294117,216.6122051042671,0.78125,4.708273227695871
replicate_3,pos13,18,27.75,1987.71875,252.2721315748554,0.78125,4.1174775399146055
replicate_3,pos13,19,29.25,1903.4,167.95338157485548,0.78125,3.581102146317786
replicate_3,pos13,20,30.75,1872.9715198666297,137.524901441485,0.78125,3.092057826277035
replicate_3,pos13,21,32.25,1843.915254237288,108.46863581214348,0.78125,2.643880929290836
replicate_3,pos13,22,33.75,1738.4576320939334,3.0110136687887916,0.78125,2.230647945553921
replicate_3,pos13,23,35.25,1711.4166666666667,-24.029951758477864,0.78125,1.8468972155129155
replicate_3,pos13,24,36.75,1683.128205128205,-52.318413296939525,0.78125,1.4875567436511754
replicate_3,pos13,25,38.25,1679.5184439973173,-55.928174427827344,0.78125,1.1478771624247321
replicate_3,pos13,26,39.75,1698.451612903226,-36.99500552191853,0.78125,0.8233689603402997
replicate_3,pos13,27,41.25,1654.7575757575758,-80.68904266756886,0.78125,0.5097431445250558
replicate_3,pos13,28,42.75,1650.108695652174,-85.33792277297061,0.78125,0.2028545535312331
replicate_3,pos13,29,44.25,1686.41637207247,-49.03024635267445,0.78125,-0.10135292885354225
replicate_3,pos13,30,45.75,1692.918918918919,-42.527699506225645,0.78125,-0.4068999828938266
replicate_3,pos13,31,47.25,1695.84126984127,-39.6053485838745,0.78125,-0.7178249938405102
replicate_3,pos13,32,48.75,1860.8474576271187,125.40083920197412,0.78125,-1.038237426870025
replicate_3,pos13,33,50.25,1785.8406193078326,50.39400088268792,0.78125,-1.3723721414799124
replicate_3,pos13,34,51.75,1815.3561403508777,79.90952192573275,0.78125,-1.724645363208753
replicate_3,pos14,0,0.75,2707.6027397260273,972.1561213008828,18.032436641521127,29.64310040462814
replicate_3,pos14,1,2.25,2974.7391304347825,1239.292512009638,23.90860071092433,26.570859268503042
replicate_3,pos14,2,3.75,2967.721767594108,1232.2751491689633,23.76850234721155,23.81427930226027
replicate_3,pos14,3,5.25,2844.4601653892696,1109.0135469641252,21.1332627285889,21.340612402113443
replicate_3,pos14,4,6.75,2840.8714285714286,1105.424810146284,21.0530228732377,19.120471464705844
replicate_3,pos14,5,8.25,2753.4313725490197,1017.9847541238752,19.073244189386717,17.127481269028493
replicate_3,pos14,6,9.75,2546.4500918554804,811.003473430336,14.50720941967281,15.33796513942803
replicate_3,pos14,7,11.25,2549.7708333333335,814.3242149081889,14.576443275901527,13.730663667268677
replicate_3,pos14,8,12.75,2409.06779661017,673.6211781850252,11.903720622926029,12.28648214966828
replicate_3,pos14,9,14.25,2394.897891963109,659.4512735379647,11.71527241273125,10.98826374488674
replicate_3,pos14,10,15.75,2322.036519607843,586.5899011826984,10.891892996988043,9.820585649458238
replicate_3,pos14,11,17.25,2288.6875,553.2408815748554,10.494515813709372,8.769575875656509
replicate_3,pos14,12,18.75,2264.2006715386133,528.7540531134687,10.156963784586436,7.822748452613868
replicate_3,pos14,13,20.25,2213.357643758766,477.9110253336212,9.271429734041313,6.968855093287198
replicate_3,pos14,14,21.75,2123.315789473684,387.8691710485395,6.98737608093626,6.197751565078073
replicate_3,pos14,15,23.25,2101.2761258911496,365.829507466005,6.31433409221214,5.500277176593141
replicate_3,pos14,16,24.75,2046.8,311.35338157485535,1.6369282966534204,4.868145948850418
replicate_3,pos14,17,26.25,1864.8954545454544,129.44883612031003,0.78125,4.293848178048004
replicate_3,pos14,18,27.75,1823.0666666666664,87.62004824152177,0.78125,3.770561220463301
replicate_3,pos14,19,29.25,1778.1479500891264,42.70133166398193,0.78125,3.2920684396094666
replicate_3,pos14,20,30.75,1754.7619047619048,19.31528633676021,0.78125,2.8526853527432707
replicate_3,pos14,21,32.25,1682.8857142857144,-52.56090413943025,0.78125,2.4471920993466516
replicate_3,pos14,22,33.75,1635.2064102564104,-100.24020816873428,0.78125,2.070771429309134
replicate_3,pos14,23,35.25,1646.013840018766,-89.43277840637847,0.78125,1.7189514741122334
replicate_3,pos14,24,36.75,1619.0431547619048,-116.4034636632398,0.78125,1.3875526211388653
replicate_3,pos14,25,38.25,1642.3259923175417,-93.12062610760302,0.78125,1.07263785997585
replicate_3,pos14,26,39.75,1647.1764705882354,-88.27014783690925,0.78125,0.7704660108247698
replicate_3,pos14,27,41.25,1657.0409450766947,-78.40567334844991,0.78125,0.4774472793758261
replicate_3,pos14,28,42.75,1657.907738095238,-77.53888032990665,0.78125,0.19010061013766516
replicate_3,pos14,29,44.25,1638.5501792114696,-96.89643921367508,0.78125,-0.09498766841824449
replicate_3,pos14,30,45.75,1695.30888030888,-40.13773811626447,0.78125,-0.3812043981933753
replicate_3,pos14,31,47.25,1660.1315789473683,-75.31503947777628,0.78125,-0.671949827062579
replicate_3,pos14,32,48.75,1708.75,-26.696618425144607,0.78125,-0.9706780037371661
replicate_3,pos14,33,50.25,1845.4834307992203,110.03681237407568,0.78125,-1.280937811780631
replicate_3,pos14,34,51.75,1912.566591017678,177.11997259253337,0.78125,-1.6064151302601424
replicate_3,pos15,0,0.75,2679.0,943.5533815748554,17.38760470387418,30.749738817082452
replicate_3,pos15,1,2.25,3054.4823529411765,1319.035734516032,25.39990791741567,27.188938731690648
replicate_3,pos15,2,3.75,2894.714285714286,1159.2676672891412,22.240500368644938,24.03920284281029
replicate_3,pos15,3,5.25,2809.686111111111,1074.2394926859663,20.35116723950785,21.252910915419964
replicate_3,pos15,4,6.75,2787.1136363636365,1051.667017938492,19.83943422431367,18.787937551993796
replicate_3,pos15,5,8.25,2755.1290322580644,1019.6824138329198,19.11188140044133,16.60701530693349
replicate_3,pos15,6,9.75,2597.1180613090305,861.6714428838859,15.581910786232932,14.677171247416377
replicate_3,pos15,7,11.25,2539.213333333333,803.7667149081885,14.356951980697215,12.96922844213424
replicate_3,pos15,8,12.75,2487.2954545454545,751.8488361203099,13.305346406713214,11.45736484102955
replicate_3,pos15,9,14.25,2494.775238095238,759.3286196700935,13.453880745910919,10.118722876818941
replicate_3,pos15,10,15.75,2308.2310606060605,572.7844421809159,10.733972112881503,8.933063885946435
replicate_3,pos15,11,17.25,2249.0454545454545,513.5988361203099,9.92159425987102,7.882462124225058
replicate_3,pos15,12,18.75,2185.2608695652175,449.8142511400729,8.655560815154224,6.9510337510497315
replicate_3,pos15,13,20.25,2071.098765432099,335.65214700695424,2.8448853965505205,6.124696684747254
replicate_3,pos15,14,21.75,2103.448275862069,368.00165743692423,6.381886714628502,5.3909576983638505
replicate_3,pos15,15,23.25,1937.6458333333337,202.19921490818888,0.78125,4.73872353703352
replicate_3,pos15,16,24.75,1940.004029850746,204.55741142560157,0.78125,4.158133201247956
replicate_3,pos15,17,26.25,1895.66,160.21338157485548,0.78125,3.6404088603519336
replicate_3,pos15,18,27.75,1849.8761026463512,114.42948422120662,0.78125,3.17772314225473
replicate_3,pos15,19,29.25,1778.6851851851852,43.23856676004061,0.78125,2.7630807929369134
replicate_3,pos15,20,30.75,1735.4,-0.0466184251445156,0.78125,2.3902129165859636
replicate_3,pos15,21,32.25,1678.9212962962963,-56.5253221288483,0.78125,2.053482197398213
replicate_3,pos15,22,33.75,1692.5807748538014,-42.86584357134325,0.78125,1.747797670114237
replicate_3,pos15,23,35.25,1690.7796610169491,-44.66695740819546,0.78125,1.4685377507202588
replicate_3,pos15,24,36.75,1661.659574468085,-73.7870439570595,0.78125,1.2114803636319253
replicate_3,pos15,25,38.25,1632.2512677484788,-103.19535067666595,0.78125,0.9727391089671531
replicate_3,pos15,26,39.75,1683.6753246753246,-51.77129374981996,0.78125,0.7487045048336419
replicate_3,pos15,27,41.25,1648.4794520547946,-86.96716637035001,0.78125,0.5359894162847982
replicate_3,pos15,28,42.75,1619.3934782608696,-116.05314016427496,0.78125,0.33137784589523256
replicate_3,pos15,29,44.25,1621.4558823529412,-113.9907360722034,0.78125,0.13177631173064994
replicate_3,pos15,30,45.75,1608.0162337662337,-127.43038465891084,0.78125,-0.06583292239473829
replicate_3,pos15,31,47.25,1626.3617021276596,-109.08491629748504,0.78125,-0.2644374714757872
replicate_3,pos15,32,48.75,1685.5632183908046,-49.88340003434007,0.78125,-0.4670399984776519
replicate_3,pos15,33,50.25,1727.178571428571,-8.268046996573503,0.78125,-0.6767036110043132
replicate_3,pos15,34,51.75,1769.67124382447,34.22462539932519,0.78125,-0.8965981718176635
replicate_3,pos15,35,53.25,1816.8020833333333,81.35546490818865,0.78125,-1.1300482233667473
replicate_3,pos16,0,0.75,2982.505042290176,1247.058423865031,24.062010440556648,34.621611146995015
replicate_3,pos16,1,2.25,3209.1023474178405,1473.655728992696,28.225835131069598,31.16698905614061
replicate_3,pos16,2,3.75,3160.9180327868853,1425.4714143617407,27.338724941427035,28.053268203528493
replicate_3,pos16,3,5.25,3102.662162162162,1367.2155437370177,26.273533476131515,25.246391038963957
replicate_3,pos16,4,6.75,2886.0692618806875,1150.6226434555429,22.05256491405944,22.715656236140827
replicate_3,pos16,5,8.25,2937.3480419194707,1201.901423494326,23.147227938412048,20.433382884773206
replicate_3,pos16,6,9.75,2739.5211178151794,1004.0744993900348,18.756763610247642,18.374607719719
replicate_3,pos16,7,11.25,2718.723245614035,983.2766271888904,18.284369127248038,16.51681207541942
replicate_3,pos16,8,12.75,2623.030027453672,887.5834090285273,16.145321745371966,14.839675579110793
replicate_3,pos16,9,14.25,2506.829326923077,771.3827084979323,13.69540456416083,13.324853888730958
replicate_3,pos16,10,15.75,2502.400742115028,766.9541236898833,13.606364824524736,11.95577804444115
replicate_3,pos16,11,17.25,2376.392857142857,640.9462387177125,11.491617127112544,10.71747323909123
replicate_3,pos16,12,18.75,2302.2063492063494,566.7597307812048,10.662450570115473,9.596395025358918
replicate_3,pos16,13,20.25,2276.2291666666665,540.7825482415219,10.328787890142488,8.580281168013876
replicate_3,pos16,14,21.75,2213.974358974359,478.5277405492143,9.283896839071362,7.658017520882396
replicate_3,pos16,15,23.25,2107.6463693539163,372.1997509287719,6.511781288390802,6.819516461489098
replicate_3,pos16,16,24.75,2094.8902243589746,359.44360593382976,5.899366653558335,6.055606553706486
replicate_3,pos16,17,26.25,2056.36,320.9133815748555,2.019410597064977,5.35793223155417
